id,latitude,longitude,country,city,material,llrs,code_level,n_stories,occupancy,block_position,roof_shape,roof_material,taxonomy,image filename or link
679ed14f-c916-40fd-9063-516db0ad2b5a,38.71666195,-9.2153718,,,,,,,,,,,,
9580e88f-4e48-40a9-bfeb-2617d4ed6823,38.70483502,-9.212157843,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
bac34594-310b-4c6d-8ec4-887dda03ad51,38.70482432,-9.1763446,Portugal,Lisbon,MCF,LWAL,CDN,1,RES,BPD,RSH2,RMT1,,
7f7b19be-7d0e-44fa-814b-f058842fafe4,38.70588987,-9.181864305,Portugal,Lisbon,MUR,LWAL,CDL,4,MIX(RES;COM),BP2,RSH1,RMN,,
d1e10462-c0cd-44c1-908c-17b071109cf2,38.705846,-9.188066944,Portugal,Lisbon,CR,LFM,CDL,4,MIX(RES;COM),BP2,RSH1,RMN,,
2b8b2f5c-4221-489c-92dc-53524fac004d,38.69717535,-9.202933732,Portugal,Lisbon,MUR,LWAL,CDN,3,COM,BP2,RSH1,RMN,,
442f82b9-5bc1-4c26-b33a-7fc97695448e,38.70436143,-9.198775274,Portugal,Lisbon,MUR,LWAL,CDN,1,COM,BPD,RSH3,RMT1,,
bc3146cc-e56b-4f85-8a04-85bb0c91f587,38.71384583,-9.207781457,,,,,,,,,,,,
dd3a8c10-29bb-4fd7-9b57-10d2a618bc06,38.69661988,-9.216216565,,,,,,,,,,,,
f57fca9f-e421-474c-a4f0-ff9fbcd674f7,38.715481,-9.21760335,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
a4d30498-6c34-4af8-843a-d144b9ade0f9,38.69490403,-9.198922487,,,,,,,,,,,,
033c140c-e175-4c3b-9b0f-0ea53ae891b5,38.71953115,-9.1867082,,,,,,,,,,,,
e26b2381-f3cb-42bb-abb9-c992ef9ffa13,38.71136601,-9.19999958,Portugal,Lisbon,CR,LFM,CDH,1,RES,BP1,RSH1,RMN,,
3430b849-a781-4b20-a4f4-5db8bb2a3338,38.71217647,-9.207767911,,,,,,,,,,,,
f792206d-e6d0-482d-9cd2-104536c1e2ca,38.71297549,-9.211721769,,,,,,,,,,,,
251e9290-98c8-4529-a740-4090c349f9fe,38.70717577,-9.192623968,,,,,,,,,,,,
d2af3750-189f-4b84-a1a2-52d682d4d00a,38.71253759,-9.186791073,,,,,,,,,,,,
b94c5e75-9f14-4802-aca8-b8318b44b8d9,38.70033637,-9.2077951,,,,,,,,,,,,
9d76b925-8bb0-4be2-97a1-0b1de0159ea2,38.69620978,-9.215797869,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP2,RSH2,RMT1,,
5b38f810-f735-4266-92c7-3680f30636ab,38.70595754,-9.179671128,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,RSH2,RMT1,,
30c43de0-cf60-4fbf-a2ab-44f544bf5299,38.70484749,-9.191853378,Portugal,Lisbon,CR,LFM,CDN,1,COM,BP2,RSH1,RMN,,
319cdcae-a142-4adf-b2ca-08ad0068a12a,38.70254848,-9.195782207,Portugal,Lisbon,CR,LFM,CDL,4,MIX(RES;COM),BP2,RSH1,RMN,,
d9c5d6b1-49bb-42a6-8edc-7abd02a23ba5,38.70005084,-9.193092631,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH1,RMN,,
a2a61ddf-a9c7-452a-99a9-5336481b434d,38.7160429,-9.2015015,,,,,,,,,,,,
73199c4f-21da-40d7-af9c-63a91add6c8c,38.70054822,-9.203612971,Portugal,Lisbon,MUR,LWAL,CDN,1,COM,BPD,RSH2,RMT1,,
62cd7c25-ac7c-4bd6-a25a-b41cab08d7e4,38.71176355,-9.201683269,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
b078187b-f91e-4189-9939-e7c4adeccd59,38.70450145,-9.203668877,,,,,,,,,,,,
c9e8a6ec-e5a9-42e3-8e7e-179e318b3d8a,38.70841231,-9.188993327,,,,,,,,,,,,
ff63739a-2d03-4987-b78f-906e311d2784,38.70864683,-9.19836772,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP2,RSH1,RMN,,
513339a2-b751-4315-8f3b-42854ce24b1c,38.69914705,-9.219659882,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH5,RMT1,,
4845f409-81de-42a4-b93e-694bfad87027,38.7019964,-9.19951775,,,,,,,,,,,,
f0cf4a87-e3e7-4e4d-bec8-52aac5cd14d8,38.6989237,-9.2105715,,,,,,,,,,,,
18dcf030-daf8-4ac7-a51e-abb0aa801281,38.7091975,-9.199579211,,,,,,,,,,,,
7f0f2cce-d0da-4489-b475-be18b098b732,38.71175309,-9.205713929,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
78bb2132-6a20-4284-9e46-5dd103272ac0,38.70581068,-9.188699715,Portugal,Lisbon,MUR,LWAL,CDL,5,RES,BP2,RSH1,RMN,,
29f77325-4781-4496-9937-1c4cb038b6b8,38.69699294,-9.202189502,Portugal,Lisbon,MUR,LWAL,CDL,1,IND,BPD,RSH2,RMT1,,
d813814c-4f0c-4df8-b7bc-d06eb5190fb2,38.70129743,-9.184742396,Portugal,Lisbon,CR,LFM,CDL,5,MIX(RES;COM),BP1,RSH7,RMT6,,
e692b168-9d4c-419e-af41-ec7573379390,38.6936271,-9.208459692,,,,,,,,,,,,
ec28dc33-6c31-4095-a581-30b8dd53bb20,38.70339077,-9.196094491,Portugal,Lisbon,MCF,LWAL,CDM,1,COM,BP2,RSH1,RMN,,
38e2f9d1-8308-4065-a3c2-0073e8b2fc95,38.7101938,-9.2121216,,,,,,,,,,,,
d7976dbe-5612-41a0-a0ca-d82d3afd4e29,38.70341079,-9.192615978,Portugal,Lisbon,CR,LFM,CDL,3,RES,BP1,RSH1,RMN,,
ae263f07-4d77-4d31-8530-91c30762f3e1,38.6967761,-9.215539659,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,RSH1,RMN,,
da3f8fae-a917-4747-bf96-6d46f01f2625,38.69698351,-9.202090596,,,,,,,,,,,,
311b02b2-a6d9-4ce4-ad48-8d89d39a8123,38.69589015,-9.2208486,,,,,,,,,,,,
fe61c208-ec21-42df-9a34-d304aae8ada9,38.70519034,-9.19159656,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,RSH5,RMT1,,
eec0937d-f6ae-4c41-af3c-30cc1146abf8,38.71109717,-9.20555319,,,,,,,,,,,,
0d19c640-742e-4410-b1ce-6d420bce766f,38.70536008,-9.195258183,Portugal,Lisbon,CR,LFM,CDL,5,MIX(RES;COM),BP3,RSH1,RMN,,
9451a682-1b11-46c7-9956-866313390496,38.71183692,-9.207196793,,,,,,,,,,,,
0ed760cf-2501-4be0-9321-822c59a210fa,38.70560992,-9.185823887,Portugal,Lisbon,CR,LFM,CDL,4,COM,BP1,RSH1,RMN,,
c7da5978-e786-4751-ae35-77f2397f5afc,38.70145212,-9.219333252,,,,,,,,,,,,
6606729c-a611-43c5-8c37-03053020edcf,38.71717451,-9.211103414,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
904c04be-57bd-43c9-b397-4bd947c9c5ce,38.69838136,-9.225968788,Portugal,Lisbon,MUR,LWAL,CDL,5,MIX(RES;COM),BP3,RSH1,RMN,,
0cfe8f36-3a7f-4f28-bc3d-9dd19e38d7bc,38.70380989,-9.193249577,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
18262c2c-1859-4e76-9cef-ae104f476b1e,38.70559297,-9.201779193,,,,,,,,,,,,
cc017c75-4a0c-4c11-a6bf-6ee36d754d70,38.70637283,-9.190895847,Portugal,Lisbon,MUR,LWAL,CDN,3,RES,BP2,RSH1,RMN,,
e110543c-c96e-4484-a494-3a589df2dec2,38.71479511,-9.183093823,,,,,,,,,,,,
ed622830-8758-4186-bcab-b3ac2c17a73a,38.70888515,-9.20240515,,,,,,,,,,,,
03073f39-374c-4508-9ca1-01d0e58e64d6,38.70514043,-9.188431207,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,RSH1,RMN,,
263ff2af-5281-4d9d-9de8-7cc274b0a989,38.70436593,-9.202953967,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP2,RSH1,RMN,,
b499f16b-c3ad-41a1-b938-a60b6762b664,38.70325092,-9.195587215,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP2,RSH1,RMN,,
63efe04d-21d0-4ea7-841e-d9590f9cf4fa,38.70338433,-9.190524676,,,,,,,,,,,,
b2002210-8ee3-4deb-a975-2bbd6cc65ee6,38.7024537,-9.177132866,,,,,,,,,,,,
34d1e1c2-d3d6-4ab1-978a-1c6f1cd441e2,38.70150765,-9.20293915,,,,,,,,,,,,
9025a905-4694-4fd5-9d4b-d8b4b5f1a8f7,38.70554966,-9.2134732,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
c9a41bca-2066-4617-9b7f-ef05ca75b178,38.70123217,-9.20553448,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP2,RSH2,RMT1,,
69a03ae0-fb62-496d-9b72-fd3e300798b5,38.70703551,-9.191251218,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BPD,RSH3,RMT1,,
fc0deb59-a031-4aea-bf47-5c6a58db9096,38.69557535,-9.216527232,Portugal,Lisbon,MUR,LWAL,CDN,3,COM,BP2,RSH1,RMN,,
266cacfe-ff8c-40c9-94a7-3241a13834e4,38.70322345,-9.20267045,Portugal,Lisbon,CR,LFM,CDM,5,RES,BP1,RSH1,RMN,,
39adf789-0b3b-4c55-b314-cbe84807c79d,38.69876584,-9.214792378,,,,,,,,,,,,
5bfee50c-839d-4c58-8b22-c4a139a40c56,38.70248355,-9.190678279,Portugal,Lisbon,CR,LFM,CDL,06/jul,MIX(RES;COM),BP3,RSH1,RMN,,
44909c39-d174-40ec-9d96-73823d13aefe,38.6966908,-9.221992194,Portugal,Lisbon,HYB(MCF;MUR),LWAL,CDH,2,MIX(RES;COM),BP1,RSH2,RMT1,,
4926791e-7568-4add-aa13-d36f558610af,38.7098686,-9.1917225,Portugal,Lisbon,CR,LFM,CDL,4,RES,BP1,RSH1,RMN,,
a5c86285-6d96-4da3-b61b-20131a1790a3,38.69481633,-9.209959247,Portugal,Lisbon,CR,LFM,CDH,1,COM,BPD,RSH2,RMT1,,
b8e81574-8bc7-482c-ac3e-a430aab95017,38.69693906,-9.194656521,,,,,,,,,,,,
5a14bd14-3ece-42ba-9b4e-1870cbbe71b2,38.71198951,-9.185259821,,,,,,,,,,,,
e0daa112-cea5-4869-bc39-d06e868f68da,38.71792175,-9.2108073,Portugal,Lisbon,CR,LFM,CDH,2,MIX(RES;COM),BP1,RSH1,RMN,,
ff8b5ee6-4044-4568-93fb-9b8635c99338,38.70965175,-9.182534277,,,,,,,,,,,,
4f5be42e-0f83-41d0-8fad-980e0967d0c7,38.70717395,-9.176380193,,,,,,,,,,,,
a1b7258c-704a-4a21-9735-0d04f86b26b7,38.71375004,-9.205303554,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP1,RSH1,RMN,,
763b4341-8ffe-408b-8a91-829d4db200f6,38.70884008,-9.194126557,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
b9412106-efbc-4d82-a5c5-473146f515b9,38.70818105,-9.20866485,Portugal,Lisbon,CR,LFM,CDM,06/jul,MIX(RES;COM),BP1,RSH1,RMN,,
13abdaf8-ea4b-4f37-9bd3-61c6d93d68d8,38.6988001,-9.2134212,,,,,,,,,,,,
0ec6201e-d664-4e97-aa45-812795df1269,38.71959965,-9.1790235,,,,,,,,,,,,
5170426c-a37c-4482-bf1e-067f63a9b176,38.69925741,-9.189263946,Portugal,Lisbon,MCF,LWAL,CDM,2,COM,BP2,RSH1,RMN,,
d435bfc6-ea8c-4385-8b24-237602952739,38.70406003,-9.179188961,Portugal,Lisbon,MUR,LWAL,CDN,3,COM,BP2,RSH1,RMN,,
1f206f41-1bda-4913-863f-15b8cbf3b909,38.69978241,-9.190463544,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP2,RSH1,RMN,,
99566164-7ad2-49a2-bf38-e9537ffb98ac,38.70259721,-9.219070858,,,,,,,,,,,,
3aac253b-20f6-49a2-8968-cc597f4ed5fc,38.70329502,-9.184720849,,,,,,,,,,,,
0789b688-8324-40eb-9972-bad5e1c616df,38.70213409,-9.18561413,,,,,,,,,,,,
56820bc5-111c-4d42-957f-757922ad1347,38.69950178,-9.221130524,,,,,,,,,,,,
bf81b64d-7092-466b-88ed-d6029b4c687b,38.71628196,-9.216898757,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
57f41182-6251-4182-8916-85fd7c94050c,38.70239499,-9.176957725,,,,,,,,,,,,
d092bcfd-eee2-4fc0-b7da-4c12c1c547aa,38.7038454,-9.1772425,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP2,RSH1,RMN,,
7bd03113-173e-4ff4-8e1f-9d9aa4560de3,38.70296175,-9.19742135,Portugal,Lisbon,CR,LFINF,CDM,4,MIX(RES;COM),BP2,RSH1,RMN,,
1efaaa25-95aa-4cbe-9835-4dab8c15e5c8,38.698254,-9.204385844,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
c61aab84-1c4a-40b1-b120-948b81c8a455,38.6985164,-9.220264584,,,,,,,,,,,,
efeaa984-5613-4f6e-8802-6760bc93583e,38.7079398,-9.196204855,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
a8693ea9-d22b-4045-bd0d-7c59043aa0c0,38.69969046,-9.188016187,,,,,,,,,,,,
96756c65-a93f-444a-8172-c848c68f2820,38.7121897,-9.2122118,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP2,RSH1,RMN,,
373b0eda-eb4f-4b0f-a89a-876b4d216056,38.7162014,-9.215595132,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
63a593bb-b2bd-4ea3-9c9a-543454f4378e,38.6987975,-9.2206077,,,,,,,,,,,,
cc632eeb-7151-4689-a0d9-9ab504ae71b1,38.69700164,-9.217752019,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BPD,RSH1,RMN,,
338b87bf-ed19-4822-b328-560375096930,38.6973702,-9.215665076,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BPD,RSH1,RMN,,
16f04bb8-8683-4a7c-a484-c86e97589ae9,38.7093212,-9.175782722,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP2,RSH1,RMN,,
49d34097-bffb-4905-9b14-c570b48f5d54,38.71718271,-9.211455583,,,,,,,,,,,,
34b03e6b-705d-4df1-95b6-1c8345089f8d,38.69714481,-9.203243904,Portugal,Lisbon,MUR,LWAL,CDL,2,COM,BP1,RSH2,RMT1,,
270ac5ee-eb70-4629-9eae-3e907d593334,38.70411191,-9.190334194,Portugal,Lisbon,CR,LFINF,CDN,4,RES,BP3,RSH1,RMN,,
8ec4d269-8a36-4780-a757-2fc537a3f001,38.69593824,-9.215701323,,,,,,,,,,,,
36eb8969-d07e-4a24-870b-796bd3191337,38.70881071,-9.208122786,Portugal,Lisbon,CR,LFM,CDN,5,RES,BP1,RSH1,RMN,,
f85725a4-ae8e-47b9-b523-0268a0f2377d,38.70108572,-9.179129358,,,,,,,,,,,,
f12c8633-920b-4b61-9c2d-8529ea04b517,38.71083869,-9.197796746,,,,,,,,,,,,
78411efa-ef02-4369-bc9c-c89fb054761c,38.70873085,-9.176243999,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
7cfe5eaf-a6b9-43fd-9571-c6d50113978f,38.71676568,-9.214881377,,,,,,,,,,,,
ed0a2e41-b5cf-4ba8-8d8e-7c01e7026772,38.70340552,-9.179910844,,,,,,,,,,,,
172623f0-5c31-4172-a1ba-57bb79b5151f,38.70294203,-9.211366098,Portugal,Lisbon,CR,LFM,CDN,4,RES,BP2,RSH1,RMN,,
4d5e3971-2cea-43f5-ac60-0671ed6084bd,38.71666065,-9.216899712,,,,,,,,,,,,
92b61d63-bbfd-4a19-973a-a42429d8c2e1,38.69683954,-9.217028788,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
5a8effaa-413a-438a-bbc2-ab2772caef4e,38.71736444,-9.210576375,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BPD,RSH2,RMT1,,
bcbdec32-91f6-4e21-85d7-2168d3964875,38.7048646,-9.176748493,,,,,,,,,,,,
a9e530df-be00-48f9-a9ae-2d94598ce3d5,38.70131994,-9.222384584,Portugal,Lisbon,MUR,LWAL,CDN,2,COM,BPD,RSH2,RMT1,,
9845a296-c483-4dcf-85c9-18db446385dc,38.71119291,-9.198443352,,,,,,,,,,,,
f5697353-773c-481c-a86c-551e429abdb5,38.70140933,-9.191434764,,,,,,,,,,,,
62f8bbbf-dbd3-4bef-8be1-556caaeef7ee,38.70550058,-9.201776338,,,,,,,,,,,,
93974986-205d-41d8-b28e-7fe3d036e6e5,38.71012577,-9.198605117,,,,,,,,,,,,
d886f9c7-52b3-4d7b-a407-754dcdbacf2f,38.70084862,-9.183666079,Portugal,Lisbon,CR,LFINF,CDM,4,MIX(RES;COM),BP2,RSH1,RMN,,
9c7f1aa8-c550-4639-8a0d-6aabebe3297d,38.7180266,-9.211700775,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP1,RSH2,RMT1,,
c1bf6af7-3078-4f5d-bfd3-8a7d2a5b7caf,38.7042469,-9.17717045,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP2,RSH1,RMN,,
b147ac30-398a-4fb9-8396-a8eaa12f2e64,38.69959062,-9.215839027,,,,,,,,,,,,
7e37e1f7-735f-4a87-8e40-30c62fe1ff0b,38.69983573,-9.223281874,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
c135c64a-1b79-4522-b1b4-6affe47cc65e,38.70214564,-9.190581452,Portugal,Lisbon,CR,LFM,CDL,08/set,RES,BP2,RSH1,RMN,,
94bc11ea-5ff3-40cb-87bd-c0a64d8bfb92,38.70997152,-9.176150706,,,,,,,,,,,,
8efeaf5d-d9fe-4e41-ad26-279dd3b4f93d,38.70051971,-9.214623586,,,,,,,,,,,,
044affaf-2895-4e7b-8323-ecb542905a25,38.7013151,-9.2149986,,,,,,,,,,,,
411dd993-d08a-4030-bcc6-4b0374404eb8,38.70422116,-9.211931942,,,,,,,,,,,,
5a6050b1-34eb-46dc-bb36-fac01920f854,38.71322236,-9.198042917,Portugal,Lisbon,CR,LFM,CDN,5,RES,BPD,RSH1,RMN,,
24a6f38c-1cf4-4008-9db1-06eccd9271c9,38.70802792,-9.185154431,,,,,,,,,,,,
fc8f6713-42e9-472b-a587-12fa8bfc0070,38.70547225,-9.212866514,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BPD,RSH2,RMT1,,
4abcc4ed-1710-4af3-87ff-3a5268475866,38.72257793,-9.179504351,Portugal,Lisbon,W,LFINF,CDN,1,RES,BPD,RSH1,RMN,,
c0a87035-8836-4f05-b24b-e36c44f1015d,38.71012019,-9.192046174,,,,,,,,,,,,
42c747bb-fa6b-4c32-aa51-ccba16563bfa,38.69536891,-9.208932534,Portugal,Lisbon,CR,LDUAL,CDH,2,IND,BPD,RSH1,RMN,,
abcae787-82f9-4abc-b082-70422095321f,38.69781283,-9.196968181,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP1,RSH1,RMN,,
a906f223-dda0-474e-8bf4-4a9448b482f6,38.7033564,-9.191302813,Portugal,Lisbon,CR,LFINF,CDM,4,RES,BP2,RSH1,RMN,,
cffe7b64-caa4-4721-b592-370c3e9b4ad8,38.71270836,-9.205112144,,,,,,,,,,,,
4a8360ac-fcb0-4377-aa58-59ae150d3dd1,38.69748002,-9.202895815,Portugal,Lisbon,MUR,LWAL,CDN,4,RES,BP1,RSH1,RMN,,
d3188b5b-f563-4541-92cb-cf7b62b7e605,38.69451686,-9.217882267,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BPD,RSH2,RMT1,,
62b5f491-46b9-4f26-bb3e-a62cbdf7f998,38.70175282,-9.176873335,Portugal,Lisbon,CR,LFM,CDN,2,COM,BP1,RSH3,RMT1,,
6ffd19c8-7c0c-4888-8dff-e094a7402f9b,38.70177032,-9.187858957,,,,,,,,,,,,
9a107cef-900f-4b11-a184-778d0c362fcc,38.69959262,-9.179027615,Portugal,Lisbon,INF,LN,CDN,1,IND,BP1,RSH2,RMT1,,
53f1079f-ae71-4f05-a416-4b2b0f0b42f3,38.70940875,-9.1952001,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
075c0b6a-a489-4861-ac92-fe562b5b07e0,38.71191411,-9.199832548,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH2,RMT1,,
9425b3ee-3c8d-4f55-9e54-ed330c571b42,38.70530656,-9.199637028,Portugal,Lisbon,MUR,LWAL,CDL,4,RES,BP2,RSH2,RMT1,,
1301270a-e5e0-4fa6-8a6c-fb5ca22d4427,38.70170142,-9.215233466,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP2,RSH5,RMT1,,
d34d992b-9bd0-49b0-bdf9-e5212762bd25,38.70068955,-9.190565177,Portugal,Lisbon,CR,LFM,CDH,4,RES,BP2,RSH1,RMN,,
ba8ae25d-fd47-40d2-b2f3-d439640686cd,38.69782495,-9.217455885,Portugal,Lisbon,MCF,LWAL,CDM,2,RES,BP1,RSH2,RMT1,,
15589dad-af3d-4db9-8efb-3c13f346587b,38.7053615,-9.18821695,Portugal,Lisbon,MCF,LWAL,CDH,1,RES,BPD,RSH2,RMT1,,
8f10810d-4059-4116-a563-14a01cdb5d51,38.70375572,-9.21217582,,,,,,,,,,,,
fcec89a5-93c4-42a2-a677-6a69dec614f3,38.6984674,-9.211699674,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BPD,RSH1,RMN,,
aa65486c-916e-458b-bb06-c0300cb4c317,38.70366435,-9.176231034,Portugal,Lisbon,MR,LWAL,CDL,1,RES,BP2,RSH2,RMT1,,
857684d6-d537-44e1-8f75-78549eb333ac,38.69821994,-9.219455948,,,,,,,,,,,,
a872b88c-b2af-4952-a8d2-bedac3cf2735,38.70389519,-9.213810195,,,,,,,,,,,,
aa34b640-b669-4ada-906e-66d1cf842d3e,38.70479653,-9.202521388,Portugal,Lisbon,MUR,LWAL,CDL,4,COM,BP1,RSH2,RMT1,,
3061e73e-2a1c-4866-8fd4-39fc6c0def73,38.70749442,-9.209307093,Portugal,Lisbon,CR,LDUAL,CDH,1,RES,BPD,RSH1,RMN,,
60215faf-23a1-4aa9-a489-f63e08799a52,38.71912636,-9.199585791,,,,,,,,,,,,
f5991c6f-f4bf-497f-81c5-54194b7277f2,38.69570708,-9.21719631,,,,,,,,,,,,
30804dd6-95db-477d-abe8-c9304561853c,38.70002618,-9.20442559,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
32adf238-ef07-4379-8d5d-97a8551f0134,38.70071125,-9.2115112,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BPD,RSH1,RMN,,
a393881b-f0b4-4a1f-a9e7-f028e6de04a6,38.70344494,-9.183662407,Portugal,Lisbon,CR,LFM,CDH,5,RES,BP1,RSH2,RMT1,,
18545bea-87c6-446d-befc-36f1169de642,38.69978146,-9.207579352,,,,,,,,,,,,
a0739a65-e3cc-45e7-a436-1958450cd009,38.70827898,-9.207779466,Portugal,Lisbon,CR,LFM,CDN,06/jul,MIX(RES;COM),BP1,RSH1,RMN,,
922a849d-64f0-44ce-8377-e77b505320c0,38.6967172,-9.22443595,Portugal,Lisbon,HYB(MCF;MUR),LFM,CDL,4,RES,BP1,RSH1,RMN,,
1db3f25e-90c8-4e3d-9018-d49da53207b6,38.70656085,-9.1926768,,,,,,,,,,,,
99e86de3-23b5-4faa-b4ee-e64abbee2cda,38.71040397,-9.207371114,,,,,,,,,,,,
381335e3-d9b9-43aa-a272-d2e957761294,38.70566127,-9.212803438,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BPD,RSH1,RMN,,
24ebc93a-cdbe-425c-9bd9-f21a5a490f41,38.69781091,-9.203039741,Portugal,Lisbon,MCF,LWAL,CDL,1,IND,BPD,RSH2,RMT1,,
5208662d-a2c8-42ab-af45-b0c1299fb9f4,38.70693673,-9.187810403,,,,,,,,,,,,
187b5cf1-ee3c-425a-bb90-afa1454d0960,38.70333361,-9.202701846,Portugal,Lisbon,CR,LFINF,CDL,4,MIX(RES;COM),BP2,RSH1,RMN,,
29d1edbe-2afa-416a-8b5d-20a50d3b8043,38.71575817,-9.216150961,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,RSH1,RMN,,
e794f4a5-1094-49a8-98b1-28d75957b774,38.71599243,-9.216931424,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH1,RMN,,
0d36a968-6c56-4f3a-b1f0-f111d66b5e10,38.70114562,-9.221763329,,,,,,,,,,,,
22cd7f9a-847c-43d9-84d8-a417feefc44c,38.72245605,-9.17964775,Portugal,Lisbon,W,LWAL,CDN,1,RES,BPD,RSH2,RMT1,,
7e571074-bc43-47bd-bc20-d84922a7a58f,38.70300724,-9.215344717,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BPD,RSH1,RMN,,
5ee77d41-b4b1-4e21-8943-bafa75192d09,38.70705783,-9.214056059,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,RSH1,RMN,,
8f3f4c5f-36b2-496f-98d3-3eba524f18c5,38.71210165,-9.199886359,Portugal,Lisbon,CR,LFM,CDM,4,RES,BP1,RSH1,RMN,,
11e0fc1d-dcf3-4962-b457-e6f2ce86968f,38.69757934,-9.194626867,Portugal,Lisbon,MUR,LWAL,CDN,4,COM,BP2,RSH1,RMN,,
1e552920-822c-43b4-ae13-23312eb4fbab,38.69404312,-9.2183228,,,,,,,,,,,,
309e6ce8-8063-4c15-b0aa-18881082f0b6,38.70778697,-9.174561657,,,,,,,,,,,,
f21f42d0-4756-4242-bcff-cde4630daa16,38.70062364,-9.222891862,,,,,,,,,,,,
bb9c08ac-1a6f-412b-8870-fc6c055859bc,38.69655982,-9.218608527,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,RSH3,RMT1,,
bf21764b-f16b-4164-8abc-5b7e74e5af18,38.7168803,-9.215393376,,,,,,,,,,,,
9e5ae890-cdb1-4bac-af1d-3ef94ed7b383,38.70867792,-9.215139887,,,,,,,,,,,,
40a8f682-f120-4ecf-9450-2edaf0b61725,38.70319354,-9.211226459,Portugal,Lisbon,MCF,LWAL,CDH,1,RES,BPD,RSH1,RMN,,
d956efd1-e8d6-45f4-9526-a67d2b0d3a07,38.69570703,-9.216925158,Portugal,Lisbon,MUR,LWAL,CDL,3,RES,BP2,RSH2,RMT1,,
f7a993e6-d8a4-4038-ba27-009c92ad59e8,38.70339771,-9.208746496,,,,,,,,,,,,
a2e855e6-887d-4b3c-8fb2-30ba56c9a2b3,38.70052438,-9.21646239,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP2,RSH1,RMN,,
4c7c3cea-a38d-4062-a113-8eaed927ba4e,38.71697668,-9.214612642,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP1,RSH2,RMT1,,
